"","gender","condtn","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","diff.att","diff.amb","diff.sinc","diff.intel","diff.fun"
"5445","0","2",12,"1",0.61,"0",28,"2",17.78,20,17.78,15.56,15.56,13.33,"1",10,8,8,9,9,8,9,8,2,28,"Business","4",5,3,"FunNightOut","SVRL/Year","SVRL/Week","Banking/Consulting",8,7,8,8,6,6,9,2,9,7,4,6,7,5,6,6,3,4,14.29,16.33,16.33,18.37,18.37,16.33,23.26,16.28,13.95,16.28,13.95,16.28,7,8,9,8,9,0,0,0,0,0
"5446","0","2",5,"0",0.2,"1",26,"2",10,10,30,30,5,15,"0",7,7,7,6,8,7,7,5,2,38,"Business","2",4,6,"MeetNewPpl","AlmostNever","2/Week","Banking/Consulting",4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,5,15,15,20,15,15,20,50,5,5,30,0,10,6,9,6,8,9,0,1,1,1,0
"5447","1","2",1,"0",0.65,"0",25,"6",15,25,15,15,15,15,"0",3,8,8,4,8,8,6,7,2,29,"Film","2",6,1,"MeetNewPpl","SVRL/Year","1/Week","Entertainment",3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,3,30,15,20,10,10,15,50,0,25,10,15,0,3,7,6,8,6,0,0,0,0,1
"5448","0","2",19,"1",0.36,"1",26,"2",10,10,30,30,5,15,"1",9,8,6,7,6,7,8,7,2,21,"Law","2",1,1,"MeetNewPpl","1/Week","SVRL/Week","Lawyer",7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,20,30,20,20,0,10,50,0,10,15,15,10,8,10,9,7,5,0,0,1,1,1
"5449","1","2",2,"0",0.39,"0",24,"2",18,19,16,15,15,17,"0",5,8,8,8,8,4,7,7,2,27,"Business","4",1,1,"FunNightOut","SVRL/Year","2/Week","Banking/Consulting",4,6,8,9,6,7,8,6,6,7,7,8,9,7,10,2,1,6,20,20,20,20,20,0,20,20,20,20,20,0,6,7,8,8,9,1,1,0,0,0
"5450","0","2",2,"0",0.12,"1",25,"2",25,20,15,25,10,5,"0",5,6,6,6,5,3,4,3,2,30,"Education","2",5,7,"MeetNewPpl","SVRL/Year","SVRL/Week","Academic/Research",7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,1,1,1,1,1
"5451","1","2",15,"0",-0.5,"1",24,"2",11.36,18.18,22.73,18.18,11.36,18.18,"1",8,10,10,10,10,10,10,6,2,22,"Math","2",5,7,"FunNightOut","2/Month","SVRL/Week","Academic/Research",10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,18.37,18.37,20.41,20.41,16.33,6.12,14.58,18.75,18.75,20.83,16.67,10.42,7,9,9,9,9,0,0,0,0,0
"5452","1","2",4,"1",-0.05,"1",27,"2",10,10,30,25,10,15,"1",2,6,6,6,4,5,5,5,2,21,"Law","2",10,9,"FunNightOut","2/Month","SVRL/Week","Lawyer",8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,10,15,20,20,25,10,5,8,6,8,7,1,1,1,1,0
"5453","0","2",1,"0",0.49,"0",22,"2",18.37,18.37,20.41,20.41,16.33,6.12,"1",7,8,8,8,8,7,7,6,2,28,"Business","4",5,3,"FunNightOut","SVRL/Year","SVRL/Week","Banking/Consulting",8,7,8,8,6,6,9,2,9,7,4,6,7,5,6,6,3,4,14.29,16.33,16.33,18.37,18.37,16.33,23.26,16.28,13.95,16.28,13.95,16.28,7,8,9,8,9,0,1,0,0,1
"5454","0","2",14,"1",0,"1",22,"2",25,15,25,25,5,5,"1",8,6,7,8,8,7,8,8,1,23,"Law","2",9,1,"FunNightOut","SVRL/Year","SVRL/Week","Lawyer",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,50,0,0,50,0,0,9,8,10,7,6,1,0,1,0,1
"5455","1","2",6,"0",-0.2,"0",22,"4",20,20,10,15,5,30,"1",7,8,7,8,8,8,7,5,2,24,"Engineering","2",7,1,"FunNightOut","AlmostNever","2/Week","DocMed",10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,6,20,20,20,20,10,10,20,20,10,20,25,5,8,8,8,9,6,1,0,0,1,0
"5456","0","2",13,"0",0.21,"0",26,"2",20,16,18,16,16,14,"0",4,5,6,4,5,3,3,3,2,31,"Business","1",2,2,"FunNightOut","1/Month","SVRL/Week","IntlAffairs",5,5,5,9,7,7,7,7,9,9,5,7,7,7,9,5,7,6,14.58,16.67,20.83,18.75,16.67,12.5,18,16,18,20,16,12,8,8,8,8,8,1,1,1,1,1
"5457","0","2",12,"0",0.66,"1",26,"2",16.28,16.28,18.6,16.28,16.28,16.28,"1",8,7,7,6,5,5,6,5,2,23,"Bio","2",5,5,"FunNightOut","AlmostNever","SVRL/Week","Academic/Research",8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,15.38,17.31,19.23,19.23,11.54,17.31,21.43,11.9,11.9,19.05,19.05,16.67,7,8,9,10,5,0,0,1,1,1
"5458","1","2",11,"1",0.32,"0",27,"3",14.29,18.37,18.37,16.33,18.37,14.29,"1",7,8,8,7,7,6,6,6,2,32,"SocScie/Psych","2",1,3,"Other","AlmostNever","2/Month","Other",6,4,4,7,5,5,5,6,8,10,1,8,9,2,4,1,8,5,17.24,17.24,17.24,17.24,13.79,17.24,21.74,19.57,15.22,21.74,4.35,17.39,8,10,8,8,8,1,1,1,0,1
"5459","0","1",4,"0",0.46,"0",28,"2",20,20,20,10,10,20,"0",6,8,9,8,9,3,3,2,2,22,"SocScie/Psych","6",1,5,"GetADate","AlmostNever","1/Week","Academic/Research",5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,5,20,20,20,10,10,20,75,1,1,3,10,10,7,7,8,8,10,1,1,0,0,0
"5460","0","1",8,"1",-0.29,"1",22,"6",40,15,10,20,5,10,"1",9,9,9,9,9,9,9,7,2,20,"SocScie/Psych","6",1,1,"FunNightOut","1/Week","SVRL/Week","SocialWork",8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,4,15,15,20,25,10,15,45,15,10,20,0,5,9,10,9,9,9,0,0,1,0,0
"5461","1","1",1,"0",0.01,"0",22,"1",16.07,17.86,17.86,17.86,17.86,12.5,"0",7,8,9,9,9,8,8,6,2,25,"PoliSci","2",1,1,"MeetNewPpl","AlmostNever","1/Week","IntlAffairs",7,7,8,3,2,2,6,5,9,8,2,4,7,9,10,3,1,8,15.56,20,20,20,13.33,11.11,12.77,19.15,19.15,19.15,14.89,14.89,7,7,7,7,7,0,0,0,0,0
"5462","1","2",13,"1",0.75,"0",35,"4",15,15,30,15,15,10,"1",7,8,8,7,7,6,6,6,2,25,"SocScie/Psych","2",1,8,"MeetNewPpl","1/Month","1/Week","Psychologist",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,17,18,28,27,5,5,50,5,10,20,5,10,6,9,9,10,7,0,0,1,1,1
"5463","0","2",14,"0",-0.05,"0",23,"2",18.6,13.95,18.6,16.28,16.28,16.28,"1",7,6,6,5,6,4,6,4,2,30,"Business","1",1,1,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,6,14,18,16,18,18,16,18.87,15.09,15.09,18.87,15.09,16.98,8,10,10,9,10,1,1,1,1,1
"5464","1","2",6,"0",0.27,"0",25,"4",15,18,18,18,15,16,"1",7,8,9,9,8,5,8,3,2,34,"Business","2",8,2,"GetADate","2/Month","SVRL/Week","Banking/Consulting",7,6,6,7,7,6,3,3,1,8,1,7,6,7,10,8,3,3,35,15,15,25,10,0,60,0,10,20,0,0,8,6,9,7,5,1,0,0,0,0
"5465","0","2",10,"0",0.11,"1",26,"2",50,10,10,30,0,0,"0",6,5,5,9,7,6,4,1,1,23,"Law","2",9,1,"FunNightOut","SVRL/Year","SVRL/Week","Lawyer",8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5,28,8,17,22,17,8,50,0,0,50,0,0,9,8,10,7,6,1,0,1,1,1
"5466","1","2",19,"0",0.11,"1",25,"2",20,20,15,15,15,15,"0",7,8,9,7,8,5,7,7,2,28,"MedSci","2",2,2,"MeetNewPpl","SVRL/Year","2/Week","DocMed",8,4,3,10,9,8,8,4,4,9,5,7,9,9,9,7,3,6,40,15,20,10,5,10,30,15,20,15,10,10,8,9,8,8,8,1,0,1,0,1
"5467","1","2",3,"0",-0.46,"0",23,"2",15,15,20,15,20,15,"0",3,10,10,3,10,2,3,4,2,22,"Business","4",3,2,"GetADate","2/Month","1/Week","Banking/Consulting",9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,40,8,10,12,10,20,20,10,10,30,10,20,8,8,8,9,9,1,0,0,0,1
"5468","0","2",14,"1",0.12,"0",30,"6",30,0,30,30,10,0,"1",8,10,10,2,8,1,8,1,2,25,"Engineering","3",1,3,"MeetNewPpl","2/Month","2/Week","Engineer",10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,30,5,10,30,5,20,8,10,10,8,9,0,1,0,0,1
"5469","1","1",4,"0",-0.19,"0",24,"2",10,20,20,20,20,10,"0",7,6,5,5,6,5,6,6,2,36,"Math","4",1,5,"GetADate","1/Month","SVRL/Week","Undecided",10,4,7,6,4,4,4,9,7,10,3,5,4,7,10,4,8,7,18,10,18,18,18,18,15,20,20,20,15,10,7,8,8,9,8,0,1,1,1,1
"5470","0","1",2,"0",0.34,"1",32,"2",20,20,20,20,6.67,13.33,"1",8,7,4,6,6,4,8,6,2,27,"Business","2",10,1,"FunNightOut","AlmostNever","2/Week","Banking/Consulting",7,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10,5,16.67,16.67,16.67,16.67,16.67,16.67,22.73,15.91,13.64,15.91,13.64,18.18,8,10,10,9,10,0,1,1,1,1
"5471","0","2",7,"0",0.53,"0",26,"2",16.28,16.28,18.6,16.28,16.28,16.28,"1",7,6,7,6,5,7,7,5,2,25,"PoliSci","3",9,10,"MeetNewPpl","2/Month","2/Week","Banking/Consulting",8,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5,7,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8,10,9,9,9,1,1,1,1,1
"5472","1","2",5,"0",0,"1",23,"2",10,15,40,15,10,10,"1",7,6,6,6,5,6,7,6,2,27,"SocScie/Psych","2",3,5,"FunNightOut","SVRL/Year","1/Week","Academic/Research",9,5,3,8,5,5,6,4,4,9,2,6,7,5,7,2,2,5,20,20,15,25,10,10,30,20,5,25,10,10,5,8,7,8,7,0,1,1,1,1
"5473","0","2",3,"0",0.19,"1",32,"2",17.24,17.24,17.24,17.24,13.79,17.24,"0",5,8,7,7,6,7,7,5,2,24,"SocScie/Psych","2",9,9,"GetADate","1/Week","2/Week","Psychologist",8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,1,1,1,1
"5474","1","2",7,"1",-0.07,"1",22,"2",15,20,20,20,5,20,"1",7,7,7,7,7,6,7,5,2,29,"Bio","2",4,1,"MeetNewPpl","1/Month","2/Week","Academic/Research",6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,50,7,20,23,0,0,30,10,12,8,30,10,7,5,7,6,6,0,0,0,0,0
"5475","0","2",2,"0",0.59,"1",27,"2",9.52,19.05,23.81,19.05,4.76,23.81,"1",7,5,6,8,2,4,5,4,2,23,"Bio","2",5,5,"FunNightOut","AlmostNever","SVRL/Week","Academic/Research",8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,15.38,17.31,19.23,19.23,11.54,17.31,21.43,11.9,11.9,19.05,19.05,16.67,7,8,9,10,5,0,1,1,1,1
"5476","0","2",18,"0",0.41,"0",30,"2",31.58,10.53,15.79,21.05,10.53,10.53,"0",2,7,9,5,7,2,6,6,2,21,"Education","4",3,3,"MeetNewPpl","SVRL/Year","SVRL/Week","Academic/Research",3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,15,25,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,1,1,1,1,1
"5477","1","2",9,"0",0.27,"1",24,"2",22,17,15,15,15,16,"0",3,1,3,4,2,1,1,1,2,31,"Business","2",3,1,"FunNightOut","2/Month","2/Week","Banking/Consulting",1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,10,20,40,10,10,10,20,10,10,30,10,20,7,8,4,10,8,1,1,1,1,0
"5478","1","2",5,"0",0.78,"0",24,"2",10,15,30,20,15,10,"1",8,8,8,8,9,9,9,7,2,22,"Engineering","4",7,1,"FunNightOut","1/Month","SVRL/Week","Lawyer",6,6,7,10,8,8,3,3,6,10,8,10,10,10,10,10,1,7,20,5,25,25,5,20,15,10,15,25,15,25,7,9,9,9,7,0,0,1,1,1
"5479","1","2",11,"0",0.02,"0",26,"2",19.61,15.69,17.65,15.69,17.65,13.73,"0",4,7,9,5,6,6,6,7,2,27,"Business","4",6,1,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",5,6,3,7,6,3,4,3,7,8,7,8,8,4,4,4,1,6,15.56,17.78,17.78,17.78,17.78,13.33,15.69,19.61,19.61,15.69,17.65,11.76,7,9,7,9,9,1,1,1,0,1
"5480","0","1",7,"0",0.26,"0",29,"3",20,25,15,15,53,20,"1",7,6,6,7,9,5,6,6,2,23,"SocialWork","2",10,9,"FunNightOut","1/Week","SVRL/Week","IntlAffairs",2,1,10,10,5,5,2,1,7,6,8,8,7,6,9,10,4,3,17,18,18,15,17,15,32,10,12,27,7,12,10,10,9,8,5,1,0,1,1,1
"5481","1","2",17,"0",0.65,"0",32,"3",30,30,30,5,0,5,"0",1,5,0,10,0,3,0,3,2,28,"Business","4",6,8,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,1,1,1,0
"5482","1","2",1,"0",-0.08,"0",22,"4",16,20,19,16,18,11,"0",6,6,8,6,6,4,6,6,2,29,"Business","2",3,3,"FunNightOut","1/Month","SVRL/Week","Banking/Consulting",7,4,4,8,5,5,4,2,7,5,2,6,8,6,7,2,1,6,30,15,15,20,10,10,40,10,10,30,5,5,6,8,7,7,8,0,1,1,0,1
"5483","0","2",4,"0",0.03,"0",22,"2",18.37,18.37,20.41,20.41,16.33,6.12,"0",5,7,5,6,6,4,4,4,2,26,"Business","4",3,3,"ToSayIDidIt","1/Month","SVRL/Week","Banking/Consulting",8,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10,5,18,18,20,18,16,10,25,12.5,12.5,25,12.5,12.5,8,7,8,9,7,1,1,0,1,1
"5484","0","2",13,"0",0.06,"1",28,"2",40,15,20,10,5,10,"0",6,8,8,7,7,6,7,7,2,22,"SocialWork","2",4,5,"FunNightOut","SVRL/Year","SVRL/Week","IntlAffairs",8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,0,1,1,0,1
"5485","0","1",3,"0",0.02,"1",26,"2",25,10,20,20,15,10,"0",5,8,7,5,5,4,7,2,2,22,"SocialWork","2",10,10,"GetADate","1/Month","2/Week","IntlAffairs",4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,10,20,20,20,15,15,10,20,20,20,20,10,6,10,10,9,10,1,1,1,1,1
"5486","1","2",6,"0",0.3,"0",30,"2",20,25,15,15,15,10,"0",4,1,4,1,10,1,1,3,2,28,"Business","4",6,8,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,0,1,1,1
"5487","1","2",17,"0",0.68,"0",26,"4",15,20,20,20,15,10,"0",5,7,7,6,6,4,6,5,2,32,"Engineering","2",1,1,"FunNightOut","1/Week","SVRL/Week","Academic/Research",8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,1,1,1,1,1
"5488","1","2",17,"0",0.32,"1",24,"2",10,20,27,23,15,5,"0",7,10,9,5,8,4,4,3,2,27,"PoliSci","2",6,3,"GetADate","2/Month","SVRL/Week","Politics",6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,30,15,20,25,5,5,20,25,25,10,15,5,7,7,8,7,5,0,0,0,0,1
"5489","1","2",4,"0",0.54,"1",30,"2",20,25,15,15,15,10,"0",5,5,5,7,5,3,5,5,2,28,"Film","2",4,6,"MeetNewPpl","SVRL/Year","SVRL/Week","Entertainment",4,3,8,7,7,9,8,2,3,7,5,7,9,7,8,3,6,6,20,20,15,15,5,25,20,20,15,15,5,25,7,9,8,8,7,1,1,1,1,1
"5490","0","2",5,"0",0.08,"0",28,"3",14.71,14.71,14.71,14.71,20.59,20.59,"0",5,6,8,5,5,5,5,5,2,30,"History","2",2,1,"SRSRelationship","1/Month","1/Week","Academic/Research",8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9,1,1,1,1,1
"5491","0","2",7,"0",0.41,"0",30,"2",20.51,14.53,24.79,17.09,5.98,17.09,"1",8,8,8,7,8,8,8,8,2,26,"Business","4",1,1,"FunNightOut","1/Month","1/Week","Banking/Consulting",6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,5,20,10,25,25,10,10,40,5,10,10,5,30,8,7,8,8,7,0,0,0,0,1
"5492","0","2",4,"0",0.45,"1",26,"2",21.28,17.02,21.28,12.77,6.38,21.28,"0",5,6,5,4,5,5,5,7,2,23,"Bio","2",5,5,"FunNightOut","AlmostNever","SVRL/Week","Academic/Research",8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,15.38,17.31,19.23,19.23,11.54,17.31,21.43,11.9,11.9,19.05,19.05,16.67,7,8,9,10,5,1,0,1,1,1
"5493","0","2",9,"0",-0.03,"0",27,"2",20,20,20,20,10,10,"0",2,1,3,5,10,1,1,10,2,30,"Education","4",1,10,"Other","2/Month","1/Week","Academic/Research",6,1,6,10,6,6,8,1,4,10,6,8,8,8,8,4,6,6,10,20,20,10,10,30,10,20,20,10,10,30,8,8,8,8,8,1,0,1,1,1
"5494","1","2",11,"0",0.56,"0",29,"2",10,20,20,20,20,10,"0",3,9,10,6,9,5,6,7,2,26,"Engineering","3",3,6,"FunNightOut","AlmostNever","SVRL/Week","Academic/Research",5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,1,0,0,0,1
"5495","0","1",8,"0",0.49,"0",25,"3",20,15,30,10,15,10,"0",6,5,4,3,4,2,3,1,2,25,"Engineering","4",1,1,"MeetNewPpl","2/Month","1/Week","Academic/Research",5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,10,20,20,20,10,20,30,20,10,20,10,10,7,9,6,8,3,1,0,1,1,1
"5496","0","2",13,"1",0.09,"0",30,"6",30,0,30,30,10,0,"1",10,8,10,8,2,1,3,2,2,27,"PoliSci","3",1,2,"FunNightOut","SVRL/Year","2/Week","IntlAffairs",1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,1,0,0,0
"5497","1","2",1,"0",0.47,"1",27,"2",15,15,20,20,15,15,"0",3,6,7,5,4,1,3,6,2,28,"SocScie/Psych","2",1,1,"Other","1/Week","SVRL/Week","Academic/Research",10,1,10,10,10,10,5,1,1,10,5,10,10,10,10,10,5,5,40,20,20,20,0,0,20,0,40,5,5,30,8,10,10,10,10,1,1,1,1,1
"5498","1","2",14,"1",0.55,"0",23,"4",20,20,20,20,20,0,"1",8,8,10,8,10,10,8,8,2,27,"Business","2",4,6,"FunNightOut","2/Month","SVRL/Week","Entertainment",6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,14,18,17,16,15,20,13,20,14,20,13,20,6,8,9,8,10,0,0,0,0,1
"5499","1","2",11,"0",0.22,"0",21,"4",15,25,15,15,15,15,"1",9,9,9,9,9,8,8,5,2,29,"Business","3",3,1,"MeetNewPpl","1/Month","2/Week","Banking/Consulting",7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,75,5,5,10,0,5,80,5,5,5,5,0,9,8,9,9,9,0,0,0,0,0
"5500","0","2",5,"0",0.62,"1",26,"2",40,5,20,10,10,15,"1",8,7,7,7,7,8,8,7,2,23,"SocialWork","2",8,10,"FunNightOut","1/Week","2/Week","IntlAffairs",10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,15,15,20,15,15,20,15,15,20,15,15,20,9,9,9,9,9,1,1,1,1,1
"5501","1","2",2,"0",0.59,"1",23,"2",15.38,17.31,19.23,19.23,11.54,17.31,"0",3,10,10,5,8,6,10,8,2,27,"Math","2",8,3,"MeetNewPpl","SVRL/Year","1/Week","Academic/Research",5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,9.52,19.05,23.81,19.05,4.76,23.81,16.67,21.43,7.14,21.43,14.29,19.05,4,9,7,9,4,1,0,0,0,1
"5502","1","1",3,"0",-0.34,"0",26,"4",30,10,10,30,10,10,"0",1,5,5,1,5,1,1,1,2,27,"Engineering","6",2,2,"FunNightOut","AlmostNever","2/Month","DocMed",9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7,40,20,20,10,10,0,50,10,15,15,10,0,6,8,9,8,7,1,1,1,1,1
"5503","0","1",8,"0",0.6,"0",25,"6",20,20,20,20,10,10,"0",5,8,7,6,6,5,5,9,2,34,"Bio","2",6,6,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,7,10,25,20,20,5,20,20,20,15,20,10,15,7,9,7,9,4,1,0,1,1,1
"5504","1","2",7,"0",0.5,"0",29,"2",10,40,20,20,0,10,"0",8,8,9,8,8,8,8,7,2,28,"Business","4",1,2,"FunNightOut","2/Month","SVRL/Week","Banking/Consulting",10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,20,30,10,20,0,20,30,20,15,15,20,0,4,9,10,8,8,0,0,1,0,1
"5505","0","2",14,"0",0.21,"1",29,"4",35,30,25,5,0,5,"1",6,8,7,6,6,6,6,8,2,22,"Education","4",3,10,"FunNightOut","SVRL/Year","2/Week","Academic/Research",10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,10,25,15,20,15,15,25,10,10,30,10,15,5,8,8,5,8,0,1,0,0,1
"5506","0","2",5,"0",0.52,"0",23,"1",20,25,25,10,10,10,"0",6,8,8,8,9,6,7,8,2,22,"SocialWork","2",4,5,"FunNightOut","SVRL/Year","SVRL/Week","IntlAffairs",8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5,7,20,22,18,15,15,10,35,15,10,20,15,5,6,9,8,7,8,0,0,1,0,0
"5507","1","2",2,"0",0.16,"1",23,"2",20,20,20,15,15,10,"0",2,8,7,2,7,2,3,3,2,28,"Business","2",1,1,"ToSayIDidIt","1/Month","SVRL/Week","Banking/Consulting",5,2,2,8,7,8,8,1,3,7,1,8,6,9,9,1,3,7,40,20,20,20,0,0,20,30,10,20,10,10,8,9,8,8,8,1,1,1,1,1
"5508","0","2",3,"1",0.03,"0",22,"2",25,15,25,25,5,5,"1",5,6,8,4,8,4,6,3,2,27,"Education","4",5,8,"MeetNewPpl","AlmostNever","1/Week","Banking/Consulting",10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,7,15,15,25,15,15,15,50,10,10,10,10,10,7,10,7,9,10,1,1,1,1,1
"5509","0","2",20,"0",0.14,"1",28,"2",17.39,17.39,19.57,19.57,10.87,15.22,"1",8,8,8,8,7,2,6,5,2,26,"Business","2",8,6,"GetADate","1/Month","SVRL/Week","Banking/Consulting",10,5,9,9,10,10,3,1,9,8,4,5,5,3,8,10,7,4,19.61,15.69,17.65,15.69,17.65,13.73,31.25,9.38,9.38,31.25,3.13,15.63,9,5,9,10,10,1,1,0,1,1
"5510","1","2",19,"0",0.03,"0",27,"1",20,20,20,10,10,20,"0",3,6,7,5,5,4,2,2,2,21,"Law","2",10,9,"FunNightOut","2/Month","SVRL/Week","Lawyer",8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,10,15,20,20,25,10,5,8,6,8,7,1,1,1,1,1
"5511","0","2",2,"1",0.15,"1",22,"2",18.37,18.37,20.41,20.41,16.33,6.12,"1",8,8,8,8,7,8,8,6,2,28,"PoliSci","2",3,3,"FunNightOut","1/Month","2/Week","Academic/Research",8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,8.51,19.15,19.15,19.15,19.15,14.89,28.57,8.57,20,20,14.29,8.57,8,8,8,8,8,0,1,0,0,0
"5512","0","2",6,"0",-0.3,"0",32,"2",50,0,10,30,0,10,"0",4,4,5,3,4,3,4,3,2,24,"SocialWork","6",5,5,"FunNightOut","2/Month","1/Week","SocialWork",5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,50,20,10,5,10,5,70,5,5,5,10,5,10,10,10,10,10,1,1,1,1,1
"5513","0","2",6,"0",0.46,"0",22,"2",30,10,20,15,15,10,"0",7,8,8,6,5,5,7,4,2,28,"SocialWork","6",2,1,"FunNightOut","AlmostNever","SVRL/Week","IntlAffairs",4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,1,0,1,0,1
"5514","0","2",2,"0",-0.07,"1",23,"2",25.64,17.95,15.38,20.51,10.26,10.26,"0",4,5,5,4,5,4,4,7,2,24,"SocScie/Psych","2",9,9,"GetADate","1/Week","2/Week","Psychologist",8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,16,16,20,16,18,14,20,12,16,20,14,18,9,10,8,10,10,1,1,1,1,1
"5515","0","2",8,"0",0.29,"1",34,"2",35,15,15,25,10,0,"1",7,7,6,6,6,5,6,5,2,27,"Education","2",10,5,"GetADate","SVRL/Year","2/Week","Banking/Consulting",9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,25,20,10,20,15,10,75,1,2,20,1,1,7,9,7,6,6,0,0,1,0,1
"5516","0","2",1,"1",-0.16,"1",23,"2",25,14,25,25,3,8,"1",7,7,7,5,5,5,8,4,2,28,"Film","2",8,1,"MeetNewPpl","AlmostNever","1/Week","Entertainment",6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,25,25,25,10,10,5,80,0,10,10,0,0,7,7,7,7,10,0,1,0,0,1
